year,month,state,handgun_unadjusted,long_gun_unadjusted,total_unadjusted,handgun_adjusted,long_gun_adjusted,total_adjusted
2000,10,Hawaii,0,0,0,,,
2000,10,Idaho,1580,6047,7626,1736,4452,6188
2000,10,Illinois,5259,10803,16062,5164,8586,13750
2000,10,Indiana,2100,7768,9868,2016,5598,7614
2000,10,Iowa,43,6851,6894,45,4102,4146
2000,10,Kansas,2838,8918,11756,2607,6106,8712
2000,10,Kentucky,7637,16279,23916,7780,12467,20246
2000,10,Louisiana,4914,16685,21599,5251,10503,15753
2000,10,Maine,1258,7147,8405,1078,3054,4132
2000,10,Mariana Islands,0,0,0,,,
2000,10,Maryland,188,5669,5858,198,4162,4360
2000,10,Massachusetts,1254,1568,2822,1147,1099,2246
2000,10,Michigan,96,25556,25652,101,16138,16238
2000,10,Minnesota,2669,22436,25104,2664,11464,14128
2000,10,Mississippi,4475,12508,16983,4867,9564,14431
2000,10,Missouri,3216,20309,23526,3099,13947,17047
2000,10,Montana,1686,8313,9999,1613,4934,6548
2000,10,Nebraska,34,5284,5319,27,3025,3052
2000,10,Nevada,1986,2508,4494,1932,2191,4123
2000,10,New Hampshire,1330,3640,4970,1240,2282,3522
2000,10,New Jersey,1251,2413,3664,1279,1988,3267
2000,10,New Mexico,2783,6733,9516,2699,5454,8153
2000,10,New York,985,15012,15996,915,9008,9923
2000,10,North Carolina,1635,19692,21327,1656,15326,16983
2000,10,North Dakota,411,4658,5070,428,2315,2743
2000,10,Ohio,8766,19214,27980,9016,15670,24686
2000,10,Oklahoma,4560,12071,16631,4609,10032,14641
2000,10,Oregon,4080,8703,12783,4399,7648,12048
2000,10,Pennsylvania,1004,52917,53921,830,42360,43190
2000,10,Puerto Rico,400,112,513,359,70,428
2000,10,Rhode Island,436,593,1028,422,443,865
2000,10,South Carolina,3663,8268,11931,3963,6784,10747
2000,10,South Dakota,558,6281,6839,583,3061,3644
2000,10,Tennessee,8666,13746,22411,8850,11940,20790
2000,10,Texas,16922,45991,62913,17038,36112,53150
2000,10,United States,194835,599370,794206,192266,438140,630406
2000,10,Utah,1361,5882,7242,1549,4461,6010
2000,10,Vermont,575,2404,2979,515,1339,1855
2000,10,Virgin Islands,0,0,0,,,
2000,10,Virginia,6106,13273,19379,5701,10144,15845
2000,10,Washington,3353,10241,13594,3306,7467,10774
2000,10,West Virginia,3091,12129,15220,3136,8110,11246
2000,10,Wisconsin,4220,23001,27221,3613,13796,17409
2000,10,Wyoming,757,2599,3356,809,2011,2820
2000,11,Alabama,7656,22600,30256,7728,12783,20511
2000,11,Alaska,1094,2180,3275,1248,2323,3570
2000,11,Arizona,5255,6387,11641,5740,6107,11847
2000,11,Arkansas,3724,20189,23913,4066,11405,15471
2000,11,California,41320,31886,73206,43681,28265,71946
2000,11,Colorado,11624,21515,33139,11760,17392,29152
2000,11,Connecticut,0,0,0,0,0,0
2000,11,Delaware,451,1764,2215,448,1004,1452
2000,11,District of Columbia,3,0,3,3,,3
2000,11,Florida,11309,16992,28301,11623,12189,23812
2000,11,Georgia,6938,18682,25620,7382,12497,19878
2000,11,Guam,11,15,26,9,17,25
2000,11,Hawaii,0,0,0,,,
2000,11,Idaho,1629,4613,6243,1818,4458,6276
2000,11,Illinois,5317,12807,18125,5273,8960,14233
2000,11,Indiana,2005,11725,13730,2103,6018,8121
2000,11,Iowa,54,7706,7759,43,3965,4008
2000,11,Kansas,2671,10909,13580,2545,6143,8688
2000,11,Kentucky,7623,20886,28509,7742,13607,21349
2000,11,Louisiana,5172,18499,23671,5906,10844,16750
2000,11,Maine,1056,3768,4824,1132,3034,4167
2000,11,Mariana Islands,4,0,4,,,
2000,11,Maryland,165,7775,7940,162,4348,4510
2000,11,Massachusetts,1168,1569,2737,1264,1122,2385
2000,11,Michigan,96,28483,28579,113,16193,16305
2000,11,Minnesota,2245,11476,13721,2642,10459,13100
2000,11,Mississippi,4670,19322,23991,4921,9768,14689
2000,11,Missouri,3519,21585,25104,3781,14070,17851
2000,11,Montana,1286,4442,5728,1631,4631,6262
2000,11,Nebraska,34,4716,4750,35,2633,2668
2000,11,Nevada,2003,2338,4341,2173,2190,4362
2000,11,New Hampshire,1399,3158,4557,1374,2382,3756
2000,11,New Jersey,1319,3256,4575,1390,2128,3518
2000,11,New Mexico,2375,5634,8009,2736,4820,7555
2000,11,New York,832,15468,16300,888,9054,9942
2000,11,North Carolina,1571,24967,26538,1518,15984,17501
2000,11,North Dakota,375,2661,3036,415,2126,2541
2000,11,Ohio,9449,29526,38975,9336,16711,26047
2000,11,Oklahoma,4111,15512,19623,4485,10065,14550
2000,11,Oregon,4706,7943,12649,4803,7799,12602
2000,11,Pennsylvania,414,59127,59541,300,43128,43428
2000,11,Puerto Rico,353,79,432,364,93,457
2000,11,Rhode Island,501,647,1147,457,494,951
2000,11,South Carolina,4375,10255,14630,4576,6853,11428
2000,11,South Dakota,447,3670,4116,510,2776,3285
2000,11,Tennessee,9319,20247,29566,8815,12570,21385
2000,11,Texas,16998,49667,66666,17569,36301,53870
2000,11,United States,207676,654684,862359,205542,444713,650255
2000,11,Utah,1505,4991,6496,1528,3993,5521
2000,11,Vermont,453,1966,2419,506,1333,1839
2000,11,Virgin Islands,0,0,0,,,
2000,11,Virginia,6283,17262,23546,6301,10606,16907
2000,11,Washington,3214,7389,10603,3298,7142,10440
2000,11,West Virginia,3175,15264,18438,3287,8375,11662
2000,11,Wisconsin,3684,19037,22721,3549,12750,16299
2000,11,Wyoming,717,2132,2849,843,1954,2797
2000,12,Alabama,9492,28665,38157,7645,11704,19349
2000,12,Alaska,1286,3148,4434,1267,2493,3761
2000,12,Arizona,7009,9822,16831,5929,6190,12119
2000,12,Arkansas,4242,17623,21865,3405,8799,12204
2000,12,California,59375,41882,101257,49434,29206,78640
2000,12,Colorado,14659,27826,42484,12910,18454,31364
2000,12,Connecticut,0,0,0,0,0,0
2000,12,Delaware,527,1924,2451,459,986,1445
2000,12,District of Columbia,0,0,0,0,,0
2000,12,Florida,13356,24283,37639,11770,12497,24267
2000,12,Georgia,10436,28255,38690,7781,12642,20423
2000,12,Guam,18,29,46,13,22,35
2000,12,Hawaii,0,0,0,,,
2000,12,Idaho,2097,6180,8276,1680,4011,5691
2000,12,Illinois,5722,12524,18246,4935,8023,12958
2000,12,Indiana,2237,10652,12890,1955,5650,7605
2000,12,Iowa,22,6582,6604,15,3334,3349
2000,12,Kansas,3280,11135,14416,2729,6094,8824
2000,12,Kentucky,10083,23200,33283,7675,12146,19821
2000,12,Louisiana,6199,21924,28123,5245,9860,15105
2000,12,Maine,1113,3687,4800,1094,3036,4130
2000,12,Mariana Islands,0,0,0,,,
2000,12,Maryland,153,6687,6840,159,4156,4315
2000,12,Massachusetts,1335,1407,2742,1313,1150,2463
2000,12,Michigan,98,22517,22615,90,15097,15187
2000,12,Minnesota,2630,10623,13253,2439,9569,12007
2000,12,Mississippi,5873,20976,26849,4854,9155,14009
2000,12,Missouri,3517,22562,26079,3093,13517,16609
2000,12,Montana,1933,5719,7652,1714,4592,6305
2000,12,Nebraska,68,5015,5083,54,2552,2606
2000,12,Nevada,2634,3974,6609,2244,2453,4698
2000,12,New Hampshire,1514,2841,4355,1389,2314,3703
2000,12,New Jersey,1251,2934,4184,1304,2123,3426
2000,12,New Mexico,3020,7296,10316,2650,4710,7360
2000,12,New York,730,12701,13431,829,9084,9913
2000,12,North Carolina,1496,32093,33589,1442,15329,16771
2000,12,North Dakota,465,2396,2861,407,1958,2366
2000,12,Ohio,11070,25790,36860,9359,15685,25044
2000,12,Oklahoma,4963,16924,21887,4088,8767,12855
2000,12,Oregon,5332,12026,17358,4586,8097,12684
2000,12,Pennsylvania,735,49839,50574,656,42275,42931
2000,12,Puerto Rico,417,117,534,390,98,488
2000,12,Rhode Island,405,596,1001,436,480,916
2000,12,South Carolina,5268,14419,19687,4238,6582,10820
2000,12,South Dakota,771,3617,4388,649,2619,3268
2000,12,Tennessee,11408,25606,37014,9093,12473,21567
2000,12,Texas,21333,66422,87756,17479,33380,50859
2000,12,United States,263352,722953,986305,213926,436035,649961
2000,12,Utah,2615,9168,11783,1798,4632,6430
2000,12,Vermont,504,1388,1892,524,1245,1769
2000,12,Virgin Islands,0,0,0,,,
2000,12,Virginia,7963,19054,27017,6601,10317,16918
2000,12,Washington,3623,10377,14001,3418,7310,10728
2000,12,West Virginia,4371,11608,15980,3346,6907,10253
2000,12,Wisconsin,3589,13840,17430,3111,11751,14862
2000,12,Wyoming,1116,3081,4198,858,2011,2869
2001,01,Alabama,8612,11211,19823,7841,12821,20662
2001,01,Alaska,1005,1711,2716,1329,2775,4104
2001,01,Arizona,5874,5532,11406,5898,6150,12048
2001,01,Arkansas,4332,9229,13561,4133,11533,15666
2001,01,California,23993,26721,50714,24190,29543,53733
2001,01,Colorado,12022,14942,26964,11897,17337,29234
2001,01,Connecticut,1,0,1,0,0,0
2001,01,Delaware,474,749,1223,469,924,1392
2001,01,District of Columbia,0,0,0,0,,0
2001,01,Florida,12784,11870,24654,12537,12680,25217
2001,01,Georgia,8050,10292,18341,7486,12165,19651
2001,01,Guam,9,22,31,10,22,32
2001,01,Hawaii,0,0,0,,,
2001,01,Idaho,1697,3397,5094,1791,4653,6445
2001,01,Illinois,5612,7359,12971,5237,8071,13308
2001,01,Indiana,2460,4437,6897,2248,5574,7822
2001,01,Iowa,53,2779,2831,52,3828,3880
2001,01,Kansas,3198,5526,8724,2814,6227,9040
2001,01,Kentucky,8610,11448,20057,7963,13700,21663
2001,01,Louisiana,5619,7955,13574,5445,10925,16370
2001,01,Maine,1082,1822,2904,1161,3012,4172
2001,01,Mariana Islands,22,3,25,,,
2001,01,Maryland,168,3418,3586,153,4369,4522
2001,01,Massachusetts,1436,1086,2521,1310,1132,2442
2001,01,Michigan,114,10657,10771,110,15437,15547
2001,01,Minnesota,2575,6201,8776,2565,10786,13351
2001,01,Mississippi,5218,7566,12784,4821,9735,14556
2001,01,Missouri,3567,12079,15646,3329,14274,17603
2001,01,Montana,1477,3407,4884,1757,4844,6601
2001,01,Nebraska,36,1958,1994,32,2566,2598
2001,01,Nevada,2146,1982,4128,2145,2255,4400
2001,01,New Hampshire,1361,1769,3130,1360,2249,3609
2001,01,New Jersey,1363,2181,3544,1280,2209,3489
2001,01,New Mexico,2597,4419,7016,2673,5057,7730
2001,01,New York,749,6434,7183,728,9168,9896
2001,01,North Carolina,1648,13927,15575,1629,16385,18014
2001,01,North Dakota,459,1449,1907,458,2434,2892
2001,01,Ohio,9558,12814,22372,9567,16342,25909
2001,01,Oklahoma,5251,9115,14366,4837,10399,15237
2001,01,Oregon,4312,6324,10636,4402,8120,12522
2001,01,Pennsylvania,495,37213,37708,435,42153,42587
2001,01,Puerto Rico,354,94,448,411,122,532
2001,01,Rhode Island,485,440,925,456,451,907
2001,01,South Carolina,4755,5276,10031,4307,6517,10824
2001,01,South Dakota,615,1942,2556,605,2778,3383
2001,01,Tennessee,9409,10238,19647,8985,11777,20761
2001,01,Texas,19492,30295,49787,18202,37169,55370
2001,01,United States,205576,363997,569572,207538,449444,656982
2001,01,Utah,1579,3577,5156,1681,4546,6228
2001,01,Vermont,433,710,1143,537,1214,1752
2001,01,Virgin Islands,0,0,0,,,
2001,01,Virginia,6619,8679,15298,6723,10428,17151
2001,01,Washington,3739,5916,9655,3720,7401,11122
2001,01,West Virginia,3588,6699,10287,3582,9066,12648
2001,01,Wisconsin,3567,7484,11052,3640,11160,14800
2001,01,Wyoming,900,1647,2546,971,2050,3021
2001,02,Alabama,9796,11295,21090,7781,12751,20532
2001,02,Alaska,1060,1602,2662,1196,2318,3513
2001,02,Arizona,6884,6112,12995,5859,6126,11985
2001,02,Arkansas,5766,10320,16086,4133,11468,15602
2001,02,California,18204,23246,41450,17972,27494,45467
2001,02,Colorado,11626,15380,27006,11381,17770,29151
2001,02,Connecticut,0,0,0,0,0,0
2001,02,Delaware,490,708,1198,447,920,1367
2001,02,District of Columbia,1,0,1,1,,1
2001,02,Florida,12761,11240,24001,11613,12155,23768
2001,02,Georgia,9627,10816,20444,7440,11681,19121
2001,02,Guam,11,12,23,10,13,23
2001,02,Hawaii,0,0,0,,,
2001,02,Idaho,1869,3963,5832,1708,4559,6266
2001,02,Illinois,6258,7885,14143,5225,8144,13369
2001,02,Indiana,3335,5061,8396,2613,5944,8557
2001,02,Iowa,29,2994,3023,31,3762,3793
2001,02,Kansas,3090,5225,8315,2636,6128,8764
2001,02,Kentucky,10070,13516,23586,7963,13917,21880
2001,02,Louisiana,7065,7427,14492,5646,11057,16703
2001,02,Maine,1037,1929,2967,1072,3084,4156
2001,02,Mariana Islands,0,0,0,,,
2001,02,Maryland,133,4047,4180,132,4539,4671
2001,02,Massachusetts,1389,1032,2421,1289,1119,2408
2001,02,Michigan,165,12905,13070,141,16309,16450
2001,02,Minnesota,2568,7016,9584,2457,10513,12970
2001,02,Mississippi,7066,8716,15783,4807,10206,15012
2001,02,Missouri,3824,13850,17674,3214,14496,17711
2001,02,Montana,1778,3938,5716,1787,4869,6656
2001,02,Nebraska,28,1825,1852,27,2565,2593
2001,02,Nevada,2257,2140,4397,2181,2292,4473
2001,02,New Hampshire,1341,1661,3002,1370,2233,3603
2001,02,New Jersey,1261,1962,3223,1221,2210,3431
2001,02,New Mexico,3258,5224,8482,2751,5069,7820
2001,02,New York,833,7198,8031,737,9233,9969
2001,02,North Carolina,2058,14377,16435,1504,15834,17338
2001,02,North Dakota,458,1470,1927,438,2260,2698
2001,02,Ohio,10922,14599,25521,9019,16261,25279
2001,02,Oklahoma,6269,10249,16518,4796,10046,14842
2001,02,Oregon,4445,7403,11848,4247,8091,12338
2001,02,Pennsylvania,451,39426,39877,505,42512,43017
2001,02,Puerto Rico,396,95,491,421,119,539
2001,02,Rhode Island,471,476,947,445,516,960
2001,02,South Carolina,5720,5604,11324,4259,6486,10745
2001,02,South Dakota,651,1973,2625,545,2677,3222
2001,02,Tennessee,10952,11108,22059,8915,11383,20297
2001,02,Texas,21089,30107,51196,17638,36386,54024
2001,02,United States,222116,388694,610810,199687,443972,643659
2001,02,Utah,2102,4127,6229,1741,4378,6120
2001,02,Vermont,602,1023,1625,523,1238,1761
2001,02,Virgin Islands,0,0,0,,,
2001,02,Virginia,7693,9176,16870,6757,10582,17339
2001,02,Washington,4000,6584,10583,3562,7307,10869
2001,02,West Virginia,4156,8015,12170,3445,9113,12558
2001,02,Wisconsin,3817,10836,14653,3508,12415,15923
2001,02,Wyoming,986,1800,2785,903,2044,2947
2001,03,Alabama,9262,10928,20190,8072,13573,21645
2001,03,Alaska,1245,2034,3279,1220,2432,3652
2001,03,Arizona,6718,5832,12550,5804,6032,11836
2001,03,Arkansas,4797,9473,14270,4020,11786,15807
2001,03,California,21945,25629,47574,19180,25894,45075
2001,03,Colorado,14639,18432,33070,12404,18842,31246
2001,03,Connecticut,2,0,2,0,0,0
2001,03,Delaware,562,813,1375,456,954,1410
2001,03,District of Columbia,3,0,3,2,,2
2001,03,Florida,13147,11725,24872,12010,12973,24982
2001,03,Georgia,8545,10542,19087,7593,12481,20074
2001,03,Guam,10,16,26,10,18,28
2001,03,Hawaii,0,0,0,,,
2001,03,Idaho,1989,4146,6135,1755,4354,6109
2001,03,Illinois,6323,8786,15108,5115,8334,13449
2001,03,Indiana,3213,4995,8208,2419,5636,8055
2001,03,Iowa,45,3526,3571,42,3722,3764
2001,03,Kansas,3605,5558,9163,2773,6274,9047
2001,03,Kentucky,9233,13591,22824,8158,14616,22774
2001,03,Louisiana,6788,7233,14021,5629,11067,16697
2001,03,Maine,1364,2388,3752,1101,2983,4084
2001,03,Mariana Islands,10,0,10,,,
2001,03,Maryland,160,3981,4140,148,4497,4645
2001,03,Massachusetts,1639,1313,2952,1236,1143,2379
2001,03,Michigan,161,14979,15139,122,16107,16228
2001,03,Minnesota,3543,10740,14284,2552,11247,13798
2001,03,Mississippi,5979,7812,13791,5092,10477,15568
2001,03,Missouri,4166,14145,18311,3308,14624,17932
2001,03,Montana,2185,4755,6940,1852,5008,6860
2001,03,Nebraska,42,2106,2148,40,2839,2879
2001,03,Nevada,2490,2408,4898,2136,2223,4359
2001,03,New Hampshire,1377,2078,3455,1170,2179,3349
2001,03,New Jersey,1568,2259,3827,1248,2204,3452
2001,03,New Mexico,3499,5098,8598,2804,4984,7788
2001,03,New York,867,7984,8851,721,8989,9710
2001,03,North Carolina,1532,13630,15162,1480,16391,17871
2001,03,North Dakota,548,1803,2351,423,2203,2626
2001,03,Ohio,11638,16099,27737,9134,16473,25607
2001,03,Oklahoma,5510,9129,14639,4822,10395,15217
2001,03,Oregon,5184,8558,13742,4304,8239,12542
2001,03,Pennsylvania,537,49091,49628,485,41913,42398
2001,03,Puerto Rico,453,105,558,466,116,582
2001,03,Rhode Island,508,436,944,420,412,832
2001,03,South Carolina,4806,5576,10382,4188,6490,10678
2001,03,South Dakota,839,2575,3414,645,3048,3693
2001,03,Tennessee,11265,12059,23324,9586,13269,22855
2001,03,Texas,20214,28536,48750,17769,37196,54964
2001,03,United States,228793,420162,648955,200381,448777,649157
2001,03,Utah,1965,3951,5916,1816,4333,6149
2001,03,Vermont,623,1328,1950,487,1231,1718
2001,03,Virgin Islands,0,0,0,,,
2001,03,Virginia,7719,9659,17378,6428,10783,17211
2001,03,Washington,4205,7175,11381,3498,7273,10771
2001,03,West Virginia,4396,8266,12662,3522,9195,12717
2001,03,Wisconsin,4727,15073,19800,3761,13010,16771
2001,03,Wyoming,1007,1806,2813,866,2033,2900
2001,04,Alabama,6841,7217,14058,7626,13146,20772
2001,04,Alaska,1445,2384,3829,1302,2339,3641
2001,04,Arizona,5693,5039,10732,5565,6075,11640
2001,04,Arkansas,3377,6068,9445,3752,10156,13908
2001,04,California,30388,32021,62409,28448,35301,63749
2001,04,Colorado,11342,14694,26036,11581,18529,30110
2001,04,Connecticut,0,0,0,0,0,0
2001,04,Delaware,384,645,1028,365,910,1275
2001,04,District of Columbia,2,1,3,1,,1
2001,04,Florida,11458,8846,20304,11860,12466,24326
2001,04,Georgia,5942,6373,12316,6927,11522,18449
2001,04,Guam,14,23,37,13,19,32
2001,04,Hawaii,0,0,0,,,
2001,04,Idaho,1511,3634,5146,1490,4261,5751
2001,04,Illinois,4840,6559,11399,4902,8134,13036
2001,04,Indiana,1758,3466,5224,1841,5197,7038
2001,04,Iowa,33,2539,2572,39,3765,3804
2001,04,Kansas,2270,3941,6212,2575,5982,8556
2001,04,Kentucky,6482,9514,15996,7316,12219,19535
2001,04,Louisiana,4555,4984,9539,5139,10579,15718
2001,04,Maine,1314,2363,3677,1213,3192,4405
2001,04,Mariana Islands,0,0,0,,,
2001,04,Maryland,156,3075,3231,149,3956,4105
2001,04,Massachusetts,1266,1023,2289,1237,1126,2363
2001,04,Michigan,99,12252,12351,82,15902,15984
2001,04,Minnesota,2864,9746,12610,2554,10985,13540
2001,04,Mississippi,4274,5058,9331,4835,10224,15059
2001,04,Missouri,2934,11136,14070,3009,13373,16382
2001,04,Montana,1807,4572,6379,1699,4844,6543
2001,04,Nebraska,22,1458,1480,25,2418,2443
2001,04,Nevada,2024,1815,3839,2138,2049,4187
2001,04,New Hampshire,1284,2236,3520,1287,2294,3581
2001,04,New Jersey,1314,1707,3022,1194,2038,3232
2001,04,New Mexico,2529,3915,6444,2715,4585,7300
2001,04,New York,875,7668,8543,774,8741,9515
2001,04,North Carolina,1186,9567,10752,1462,14637,16099
2001,04,North Dakota,497,1682,2179,431,2183,2614
2001,04,Ohio,8525,12532,21057,7861,15664,23525
2001,04,Oklahoma,4652,7381,12033,4493,9565,14058
2001,04,Oregon,4368,7880,12248,4219,8192,12411
2001,04,Pennsylvania,458,39675,40132,423,41550,41974
2001,04,Puerto Rico,354,97,451,391,119,510
2001,04,Rhode Island,414,459,872,412,508,920
2001,04,South Carolina,3394,3512,6906,3745,6202,9947
2001,04,South Dakota,596,1945,2541,545,2689,3234
2001,04,Tennessee,7127,6744,13871,8409,10593,19002
2001,04,Texas,14958,22265,37223,16672,35295,51967
2001,04,United States,186495,338370,524865,196234,438311,634545
2001,04,Utah,1933,3225,5158,1839,4272,6111
2001,04,Vermont,507,1290,1797,468,1292,1760
2001,04,Virgin Islands,0,0,0,,,
2001,04,Virginia,5580,7718,13298,5840,10498,16338
2001,04,Washington,3373,6355,9727,3401,7357,10758
2001,04,West Virginia,3029,6386,9415,3293,7854,11147
2001,04,Wisconsin,3651,12024,15675,3524,12181,15705
2001,04,Wyoming,796,1662,2458,799,2005,2804
2001,05,Alabama,6750,6871,13620,7894,13217,21111
2001,05,Alaska,1175,2180,3355,1250,2425,3675
2001,05,Arizona,5350,4711,10062,5614,6017,11631
2001,05,Arkansas,3310,5806,9116,3835,11213,15048
2001,05,California,30275,30832,61107,30060,34242,64302
2001,05,Colorado,10454,13511,23966,11375,18810,30185
2001,05,Connecticut,0,0,0,0,0,0
2001,05,Delaware,448,575,1023,464,885,1349
2001,05,District of Columbia,2,1,3,1,,1
2001,05,Florida,11222,8428,19650,12041,12432,24473
2001,05,Georgia,5922,6111,12033,7064,11667,18731
2001,05,Guam,18,11,29,17,14,31
2001,05,Hawaii,0,0,0,,,
2001,05,Idaho,1669,3328,4996,1717,4265,5982
2001,05,Illinois,4530,5435,9965,5070,8187,13258
2001,05,Indiana,2290,2971,5261,2554,5682,8236
2001,05,Iowa,42,1618,1660,62,3690,3753
2001,05,Kansas,2156,3333,5489,2628,5957,8586
2001,05,Kentucky,6636,7897,14533,7784,13872,21657
2001,05,Louisiana,4651,5128,9779,5376,10663,16039
2001,05,Maine,1049,1847,2896,1176,3190,4367
2001,05,Mariana Islands,6,1,7,,,
2001,05,Maryland,145,2465,2610,145,4146,4292
2001,05,Massachusetts,1221,813,2034,1275,1116,2391
2001,05,Michigan,113,9197,9310,115,15304,15419
2001,05,Minnesota,2383,6257,8639,2639,10956,13595
2001,05,Mississippi,4176,4694,8869,4875,10193,15068
2001,05,Missouri,2805,8622,11427,3127,14383,17510
2001,05,Montana,1706,4055,5761,1712,4804,6516
2001,05,Nebraska,15,1298,1313,23,2507,2530
2001,05,Nevada,2110,1872,3982,2163,2285,4448
2001,05,New Hampshire,1082,1584,2666,1226,2132,3358
2001,05,New Jersey,1301,1714,3015,1217,2108,3325
2001,05,New Mexico,2546,3604,6150,2687,4829,7516
2001,05,New York,904,5658,6563,854,8685,9539
2001,05,North Carolina,1428,8740,10167,1635,15644,17279
2001,05,North Dakota,407,1400,1807,421,2163,2584
2001,05,Ohio,7418,9628,17047,8317,15781,24098
2001,05,Oklahoma,4134,6283,10417,4789,10230,15019
2001,05,Oregon,3816,6302,10118,4173,7859,12032
2001,05,Pennsylvania,208,33528,33736,351,41437,41788
2001,05,Puerto Rico,492,97,588,522,115,636
2001,05,Rhode Island,381,356,737,399,465,864
2001,05,South Carolina,3556,3245,6801,4130,6200,10330
2001,05,South Dakota,579,1690,2268,650,2769,3419
2001,05,Tennessee,7472,6267,13739,8777,11104,19881
2001,05,Texas,15605,22116,37720,17650,36937,54587
2001,05,United States,181336,291919,473255,201321,440704,642025
2001,05,Utah,1420,2730,4150,1693,4116,5809
2001,05,Vermont,389,758,1147,401,1135,1536
2001,05,Virgin Islands,0,0,0,,,
2001,05,Virginia,5674,6937,12610,6332,10838,17170
2001,05,Washington,3267,5598,8865,3440,7049,10490
2001,05,West Virginia,2930,5374,8304,3468,9168,12636
2001,05,Wisconsin,2871,6896,9767,3365,11274,14639
2001,05,Wyoming,826,1549,2375,867,1991,2858
2001,06,Alabama,7288,7508,14795,8349,13756,22105
2001,06,Alaska,1233,1733,2966,1259,2239,3498
