year,month,state,handgun_unadjusted,long_gun_unadjusted,total_unadjusted,handgun_adjusted,long_gun_adjusted,total_adjusted
2007,10,North Carolina,328,14432,14760,342,12651,12994
2007,10,North Dakota,595,5665,6260,648,2983,3631
2007,10,Ohio,11118,18472,29590,12055,16735,28790
2007,10,Oklahoma,6351,9875,16226,7033,8596,15629
2007,10,Oregon,5137,9119,14256,5937,8851,14788
2007,10,Pennsylvania,238,57328,57565,253,51979,52232
2007,10,Puerto Rico,688,156,844,639,157,796
2007,10,Rhode Island,502,587,1089,517,517,1034
2007,10,South Carolina,4364,6548,10912,5190,5852,11042
2007,10,South Dakota,927,7291,8218,1051,3996,5047
2007,10,Tennessee,10263,12951,23214,11347,11743,23090
2007,10,Texas,21513,36777,58290,23685,32704,56389
2007,10,United States,241118,525262,766380,263349,437285,700634
2007,10,Utah,2321,5699,8020,2876,5263,8138
2007,10,Vermont,613,1892,2505,640,1236,1876
2007,10,Virgin Islands,23,2,25,,,
2007,10,Virginia,9649,13303,22953,10416,11473,21889
2007,10,Washington,7938,10952,18889,8286,9389,17675
2007,10,West Virginia,3132,8570,11702,3441,6272,9713
2007,10,Wisconsin,3970,18148,22118,3872,12100,15972
2007,10,Wyoming,919,2458,3377,1139,2290,3428
2007,11,Alabama,8327,18308,26635,8802,11075,19877
2007,11,Alaska,1691,2666,4357,1912,2719,4632
2007,11,Arizona,6136,7207,13343,7147,6694,13841
2007,11,Arkansas,3533,13006,16540,3959,7305,11265
2007,11,California,17600,19664,37264,19497,18468,37965
2007,11,Colorado,9260,14344,23604,9917,12587,22503
2007,11,Connecticut,3146,3887,7033,3277,3145,6421
2007,11,Delaware,528,1376,1904,561,862,1423
2007,11,District of Columbia,0,0,0,1,0,1
2007,11,Florida,21683,20764,42447,22485,16397,38882
2007,11,Georgia,7187,15137,22324,8232,10570,18802
2007,11,Guam,13,34,47,12,35,47
2007,11,Hawaii,0,0,0,,,
2007,11,Idaho,1784,5135,6919,2036,4791,6827
2007,11,Illinois,6284,13019,19303,6450,9121,15570
2007,11,Indiana,7451,16297,23748,7748,10201,17949
2007,11,Iowa,43,7547,7590,39,4032,4070
2007,11,Kansas,3630,9382,13012,3867,5865,9732
2007,11,Kentucky,7286,15043,22329,7830,10110,17939
2007,11,Louisiana,6420,18116,24536,7276,10921,18197
2007,11,Maine,1255,3982,5237,1447,3154,4601
2007,11,Mariana Islands,0,0,0,,,
2007,11,Maryland,1946,6656,8602,2020,4062,6082
2007,11,Massachusetts,2001,2125,4126,2162,1634,3796
2007,11,Michigan,2096,21154,23250,2311,13095,15407
2007,11,Minnesota,3431,12308,15739,4265,10924,15189
2007,11,Mississippi,3894,18116,22010,4308,8724,13032
2007,11,Missouri,9518,17942,27460,10883,12889,23772
2007,11,Montana,1630,4579,6210,2087,4771,6858
2007,11,Nebraska,0,4485,4485,0,2686,2686
2007,11,Nevada,2526,3058,5584,2739,2668,5407
2007,11,New Hampshire,1709,2860,4569,1735,2353,4088
2007,11,New Jersey,1401,2801,4202,1571,1916,3486
2007,11,New Mexico,3003,4702,7706,3386,4269,7655
2007,11,New York,3292,17733,21025,3669,12098,15767
2007,11,North Carolina,352,20348,20700,362,13380,13743
2007,11,North Dakota,527,3652,4179,612,2946,3558
2007,11,Ohio,12019,26365,38383,12475,16476,28951
2007,11,Oklahoma,5671,11664,17335,6303,8318,14621
2007,11,Oregon,5809,9820,15629,6188,9315,15502
2007,11,Pennsylvania,158,61206,61365,119,49205,49325
2007,11,Puerto Rico,569,117,685,584,140,724
2007,11,Rhode Island,468,641,1109,486,525,1010
2007,11,South Carolina,4459,8957,13417,4502,5788,10290
2007,11,South Dakota,858,5139,5997,1030,3766,4796
2007,11,Tennessee,10698,17498,28195,11221,11815,23036
2007,11,Texas,22375,42812,65187,23534,33141,56675
2007,11,United States,242538,599666,842204,262078,439240,701319
2007,11,Utah,2916,6876,9792,2903,5247,8150
2007,11,Vermont,524,1654,2178,663,1188,1851
2007,11,Virgin Islands,25,2,28,,,
2007,11,Virginia,9911,17707,27618,10447,11657,22103
2007,11,Washington,7591,10734,18325,8250,10276,18526
2007,11,West Virginia,3095,10913,14008,3422,6248,9670
2007,11,Wisconsin,3747,17643,21390,3941,11989,15931
2007,11,Wyoming,1062,2485,3546,1176,2304,3480
2007,12,Alabama,12472,26018,38490,8896,10991,19887
2007,12,Alaska,2558,3665,6223,2092,2722,4814
2007,12,Arizona,8810,10671,19481,6896,6462,13359
2007,12,Arkansas,5487,15605,21091,4081,7580,11661
2007,12,California,20107,22416,42523,18189,16869,35058
2007,12,Colorado,12408,18131,30539,10873,12880,23753
2007,12,Connecticut,3467,3996,7464,3108,2988,6096
2007,12,Delaware,686,1689,2375,572,906,1478
2007,12,District of Columbia,1,0,1,3,0,3
2007,12,Florida,27082,28096,55178,23295,16032,39327
2007,12,Georgia,11826,24555,36381,8448,10575,19024
2007,12,Guam,11,29,40,9,23,32
2007,12,Hawaii,0,0,0,,,
2007,12,Idaho,2737,7376,10112,2051,4478,6528
2007,12,Illinois,7768,13804,21572,6716,9230,15946
2007,12,Indiana,9112,16009,25122,7743,9546,17289
2007,12,Iowa,29,7011,7040,21,3794,3815
2007,12,Kansas,4606,9853,14458,3838,5474,9312
2007,12,Kentucky,11125,20006,31131,7811,10225,18036
2007,12,Louisiana,9700,24974,34674,7422,10808,18230
2007,12,Maine,1364,3527,4891,1293,2884,4178
2007,12,Mariana Islands,0,0,0,,,
2007,12,Maryland,2307,6576,8882,2367,3988,6355
2007,12,Massachusetts,2229,1917,4146,2063,1592,3656
2007,12,Michigan,2646,18890,21536,2328,12847,15175
2007,12,Minnesota,4850,12739,17589,4387,11250,15637
2007,12,Mississippi,5881,22279,28160,4407,8701,13108
2007,12,Missouri,13439,21824,35263,11157,12979,24136
2007,12,Montana,2466,6641,9107,2050,4898,6948
2007,12,Nebraska,2,5252,5255,0,2668,2668
2007,12,Nevada,3763,4398,8161,2961,2685,5646
2007,12,New Hampshire,1822,2663,4485,1669,2156,3825
2007,12,New Jersey,1438,2631,4069,1535,1861,3396
2007,12,New Mexico,4135,6862,10997,3397,4171,7568
2007,12,New York,3651,16203,19854,3657,11903,15560
2007,12,North Carolina,411,27547,27959,357,12826,13183
2007,12,North Dakota,748,3464,4212,652,2938,3589
2007,12,Ohio,15635,25955,41590,12651,16031,28682
2007,12,Oklahoma,8190,15302,23492,6341,8195,14535
2007,12,Oregon,7508,14772,22279,6319,9450,15769
2007,12,Pennsylvania,130,58760,58890,118,48961,49079
2007,12,Puerto Rico,678,139,816,621,143,764
2007,12,Rhode Island,503,648,1151,477,526,1003
2007,12,South Carolina,6833,13358,20192,5196,5952,11149
2007,12,South Dakota,1285,5254,6538,1054,3736,4789
2007,12,Tennessee,15516,23735,39250,11567,11643,23210
2007,12,Texas,35190,65988,101178,25263,33136,58399
2007,12,United States,330285,716563,1046848,267457,430137,697593
2007,12,Utah,4049,10484,14533,2664,5077,7741
2007,12,Vermont,576,1395,1971,588,1202,1790
2007,12,Virgin Islands,33,4,37,,,
2007,12,Virginia,13112,21156,34268,11136,11730,22866
2007,12,Washington,9134,14137,23272,7947,9533,17480
2007,12,West Virginia,4702,11014,15717,3475,6350,9824
2007,12,Wisconsin,4596,13438,18033,4012,11890,15902
2007,12,Wyoming,1474,3707,5181,1058,2266,3324
2008,01,Alabama,10745,10582,21327,9464,11124,20588
2008,01,Alaska,1627,1812,3439,1970,2682,4652
2008,01,Arizona,7129,6014,13143,6922,6366,13287
2008,01,Arkansas,4379,6563,10942,3957,7432,11388
2008,01,California,19276,16588,35864,19229,17451,36680
2008,01,Colorado,10706,11180,21887,10769,12391,23160
2008,01,Connecticut,3678,3363,7041,3343,3303,6646
2008,01,Delaware,604,784,1388,558,896,1454
2008,01,District of Columbia,1,0,1,2,0,2
2008,01,Florida,24962,16816,41778,23789,16526,40315
2008,01,Georgia,9855,9423,19278,8731,10280,19011
2008,01,Guam,13,16,30,12,17,30
2008,01,Hawaii,0,0,0,,,
2008,01,Idaho,1883,3395,5278,1999,4356,6355
2008,01,Illinois,7384,8778,16162,6994,9232,16226
2008,01,Indiana,9273,9518,18791,7870,9952,17821
2008,01,Iowa,34,3289,3323,28,3932,3960
2008,01,Kansas,4569,5262,9832,3965,5512,9477
2008,01,Kentucky,8716,9577,18293,7892,10455,18347
2008,01,Louisiana,8111,9419,17531,7677,10873,18550
2008,01,Maine,1559,2032,3590,1666,2908,4573
2008,01,Mariana Islands,0,0,0,,,
2008,01,Maryland,2496,3575,6071,2367,4040,6408
2008,01,Massachusetts,2360,1716,4076,2174,1701,3875
2008,01,Michigan,2539,10259,12797,2375,12833,15208
2008,01,Minnesota,4785,7301,12086,4666,10871,15536
2008,01,Mississippi,5246,9058,14304,4775,9948,14724
2008,01,Missouri,12319,12264,24583,11565,13474,25039
2008,01,Montana,1628,3079,4707,1921,4413,6334
2008,01,Nebraska,8,2167,2175,8,2604,2612
2008,01,Nevada,2774,2268,5042,2785,2460,5245
2008,01,New Hampshire,1989,1980,3969,1882,2307,4190
2008,01,New Jersey,1608,1804,3412,1657,1897,3554
2008,01,New Mexico,3256,3642,6898,3357,3936,7294
2008,01,New York,4239,10447,14686,3833,12276,16109
2008,01,North Carolina,413,12114,12527,362,12907,13269
2008,01,North Dakota,812,2225,3037,782,2871,3653
2008,01,Ohio,14268,15660,29928,13230,17391,30621
2008,01,Oklahoma,7467,7777,15244,6908,8159,15067
2008,01,Oregon,6290,7609,13898,6286,9203,15489
2008,01,Pennsylvania,106,48943,49049,105,50611,50717
2008,01,Puerto Rico,574,127,701,580,148,728
2008,01,Rhode Island,572,549,1121,530,545,1075
2008,01,South Carolina,5860,5440,11299,5304,5952,11256
2008,01,South Dakota,1297,2895,4192,1194,3638,4832
2008,01,Tennessee,12775,10603,23378,11550,11347,22897
2008,01,Texas,27964,30553,58517,25702,33438,59140
2008,01,United States,290629,388044,678672,273798,431854,705652
2008,01,Utah,2784,4225,7009,2782,4962,7743
2008,01,Vermont,647,821,1467,694,1211,1905
2008,01,Virgin Islands,35,2,37,,,
2008,01,Virginia,11194,10608,21802,10818,11490,22308
2008,01,Washington,8763,8367,17129,8395,9522,17917
2008,01,West Virginia,3967,5508,9474,3786,6598,10384
2008,01,Wisconsin,4048,8332,12380,4266,11460,15726
2008,01,Wyoming,1042,1717,2759,1142,2160,3302
2008,02,Alabama,11790,13686,25476,9120,14476,23596
2008,02,Alaska,1872,2098,3970,1951,2612,4563
2008,02,Arizona,8853,6962,15815,6972,6594,13566
2008,02,Arkansas,6178,7438,13616,4204,7680,11884
2008,02,California,19462,17526,36989,18683,17594,36278
2008,02,Colorado,12582,12878,25460,11583,13174,24757
2008,02,Connecticut,3441,3069,6510,3042,3090,6132
2008,02,Delaware,745,826,1571,638,955,1593
2008,02,District of Columbia,1,57,58,2,57,59
2008,02,Florida,27207,16954,44162,24075,16625,40700
2008,02,Georgia,12091,10281,22372,8487,10187,18674
2008,02,Guam,14,25,40,13,24,38
2008,02,Hawaii,0,0,0,,,
2008,02,Idaho,2446,4192,6638,2034,4352,6386
2008,02,Illinois,8455,9254,17709,7180,9171,16351
2008,02,Indiana,10014,10185,20199,7810,10350,18159
2008,02,Iowa,36,3506,3542,30,3919,3949
2008,02,Kansas,5236,5288,10524,4125,5589,9714
2008,02,Kentucky,10532,11190,21723,7614,10289,17903
2008,02,Louisiana,9596,8327,17923,7872,10964,18836
2008,02,Maine,1588,2291,3880,1489,3063,4552
2008,02,Mariana Islands,0,0,0,,,
2008,02,Maryland,2972,4205,7178,2603,4343,6945
2008,02,Massachusetts,2258,1528,3786,2080,1657,3737
2008,02,Michigan,2593,11398,13991,2274,12778,15052
2008,02,Minnesota,5369,9048,14417,4806,11540,16345
2008,02,Mississippi,6729,7173,13902,4657,8467,13124
2008,02,Missouri,14825,13899,28723,11919,13592,25510
2008,02,Montana,2202,3869,6071,2043,4607,6650
2008,02,Nebraska,19,2298,2317,14,2794,2808
2008,02,Nevada,3735,2783,6518,3421,2799,6220
2008,02,New Hampshire,1988,1905,3893,1890,2221,4111
2008,02,New Jersey,1695,1671,3366,1635,1886,3521
2008,02,New Mexico,4193,4595,8788,3486,4238,7725
2008,02,New York,4194,11055,15249,3949,12634,16583
2008,02,North Carolina,576,13385,13961,385,13178,13563
2008,02,North Dakota,827,2202,3029,693,2918,3610
2008,02,Ohio,16797,13769,30566,12964,14532,27496
2008,02,Oklahoma,9347,8877,18224,7132,8556,15688
2008,02,Oregon,6783,9020,15803,5988,9117,15105
2008,02,Pennsylvania,107,51070,51176,92,51336,51428
2008,02,Puerto Rico,509,113,623,564,132,697
2008,02,Rhode Island,590,585,1175,526,573,1099
2008,02,South Carolina,8315,5936,14251,5655,6011,11666
2008,02,South Dakota,1569,3242,4810,1240,3778,5018
2008,02,Tennessee,15787,12499,28286,11835,11865,23701
2008,02,Texas,32289,30217,62506,26056,33557,59613
2008,02,United States,338987,419703,758690,279539,437369,716908
2008,02,Utah,3109,4704,7812,2615,4913,7528
2008,02,Vermont,884,1283,2167,676,1278,1954
2008,02,Virgin Islands,14,1,15,,,
2008,02,Virginia,15062,11945,27007,12315,12443,24758
2008,02,Washington,9812,9825,19637,8307,9746,18053
2008,02,West Virginia,4998,6299,11297,3896,6688,10584
2008,02,Wisconsin,5339,11235,16575,4439,12062,16501
2008,02,Wyoming,1360,2037,3397,1199,2153,3352
2008,03,Alabama,11462,12475,23937,9873,14137,24011
2008,03,Alaska,2088,2553,4641,1908,2620,4528
2008,03,Arizona,8030,6306,14336,6938,6262,13199
2008,03,Arkansas,4717,5699,10416,3760,6782,10542
2008,03,California,23155,21734,44889,18790,18210,37000
2008,03,Colorado,13712,13918,27630,11303,12849,24152
2008,03,Connecticut,3925,3402,7327,3054,2839,5894
2008,03,Delaware,751,740,1492,625,773,1398
2008,03,District of Columbia,0,0,0,0,0,0
2008,03,Florida,27125,16007,43132,23559,15921,39480
2008,03,Georgia,10364,9086,19450,8531,9921,18452
2008,03,Guam,18,13,31,17,14,31
2008,03,Hawaii,0,0,0,,,
2008,03,Idaho,2641,4684,7325,2119,4370,6490
2008,03,Illinois,9646,10943,20589,7317,9376,16693
2008,03,Indiana,10846,11304,22150,7994,10323,18317
2008,03,Iowa,46,4560,4606,30,4056,4086
2008,03,Kansas,5403,5468,10871,4045,5524,9569
2008,03,Kentucky,8552,9855,18407,7068,10104,17172
2008,03,Louisiana,8600,7487,16086,7432,10815,18247
2008,03,Maine,2102,2748,4850,1600,2956,4556
2008,03,Mariana Islands,0,0,0,,,
2008,03,Maryland,2697,3806,6503,2152,4014,6167
2008,03,Massachusetts,2863,1950,4814,2145,1641,3786
2008,03,Michigan,3139,13492,16631,2372,12745,15117
2008,03,Minnesota,6634,11849,18483,4716,11080,15796
2008,03,Mississippi,5188,5804,10991,4450,8219,12669
2008,03,Missouri,15036,14098,29134,11660,13507,25168
2008,03,Montana,2463,4753,7216,2022,4637,6659
2008,03,Nebraska,15,2399,2415,7,2687,2694
2008,03,Nevada,4039,3084,7124,3205,2746,5951
2008,03,New Hampshire,2187,2309,4496,1845,2249,4095
2008,03,New Jersey,1893,1813,3706,1556,1718,3274
2008,03,New Mexico,4006,4370,8376,3330,4047,7377
2008,03,New York,4767,12240,17007,3797,12352,16149
2008,03,North Carolina,440,11419,11859,390,12782,13171
2008,03,North Dakota,982,2647,3629,730,2902,3633
2008,03,Ohio,17358,14190,31548,12980,13166,26146
2008,03,Oklahoma,8357,7783,16139,7076,8231,15307
2008,03,Oregon,7785,10989,18774,6139,9504,15643
2008,03,Pennsylvania,241,61349,61590,205,50375,50580
2008,03,Puerto Rico,380,114,494,363,118,481
2008,03,Rhode Island,747,618,1365,570,522,1093
2008,03,South Carolina,6966,5182,12148,5725,5717,11442
2008,03,South Dakota,1660,3266,4926,1243,3628,4872
2008,03,Tennessee,13659,11042,24700,11858,11432,23291
2008,03,Texas,30136,27262,57398,26126,32397,58523
2008,03,United States,336871,437594,774465,273978,425043,699021
2008,03,Utah,3259,4487,7746,2720,4665,7385
2008,03,Vermont,908,1358,2266,680,1200,1880
2008,03,Virgin Islands,16,3,20,,,
2008,03,Virginia,14062,10842,24904,11204,11310,22514
2008,03,Washington,9606,10427,20033,7861,9632,17493
2008,03,West Virginia,4871,5935,10805,3764,6236,10000
2008,03,Wisconsin,5784,15431,21215,4368,11775,16142
2008,03,Wyoming,1543,2302,3846,1273,2198,3471
2008,04,Alabama,9105,8540,17645,9806,13980,23785
2008,04,Alaska,2065,2905,4970,1808,2675,4482
2008,04,Arizona,7513,5752,13265,6916,6414,13330
2008,04,Arkansas,3958,4788,8746,4224,7492,11716
2008,04,California,20781,17767,38548,18556,17208,35764
2008,04,Colorado,12326,12566,24892,11463,13240,24703
2008,04,Connecticut,3523,3028,6552,3285,3151,6436
2008,04,Delaware,799,752,1551,732,931,1663
2008,04,District of Columbia,0,0,0,0,0,0
2008,04,Florida,26044,14001,40044,25918,16727,42645
2008,04,Georgia,8438,6347,14785,9095,10077,19173
2008,04,Guam,11,30,41,11,29,40
2008,04,Hawaii,0,0,0,,,
2008,04,Idaho,2150,3928,6079,2073,4339,6413
2008,04,Illinois,7187,7642,14829,7086,9148,16234
2008,04,Indiana,7773,8174,15947,7945,10373,18319
2008,04,Iowa,34,3230,3264,33,4132,4165
2008,04,Kansas,4583,4592,9175,4579,5910,10490
2008,04,Kentucky,6920,7916,14836,7555,10078,17633
2008,04,Louisiana,7499,5841,13340,8149,11399,19548
2008,04,Maine,1768,2516,4283,1601,3045,4647
2008,04,Mariana Islands,0,0,0,,,
2008,04,Maryland,2542,3352,5894,2287,4099,6386
2008,04,Massachusetts,2388,1693,4081,2175,1704,3879
2008,04,Michigan,2647,10812,13459,2381,13068,15449
2008,04,Minnesota,6171,10940,17110,5114,11409,16524
2008,04,Mississippi,4294,3986,8281,4632,8220,12852
2008,04,Missouri,12119,11947,24066,11762,14024,25786
2008,04,Montana,2225,4403,6629,2022,4510,6532
2008,04,Nebraska,7,1911,1917,5,2714,2720
2008,04,Nevada,3144,2463,5607,3153,2644,5797
2008,04,New Hampshire,2109,2390,4499,1896,2328,4224
2008,04,New Jersey,1859,1559,3418,1672,1760,3433
2008,04,New Mexico,3508,3702,7209,3529,4074,7604
2008,04,New York,4415,11838,16254,3939,12293,16232
2008,04,North Carolina,365,9372,9737,400,13215,13615
2008,04,North Dakota,825,2346,3171,702,2786,3488
2008,04,Ohio,14621,12390,27012,13310,14101,27411
2008,04,Oklahoma,7985,7674,15658,7489,8961,16449
2008,04,Oregon,7031,9348,16379,6308,9495,15803
2008,04,Pennsylvania,129,50323,50452,132,51251,51383
2008,04,Puerto Rico,363,110,473,401,120,520
2008,04,Rhode Island,609,528,1137,564,538,1103
2008,04,South Carolina,5352,3592,8943,5617,5693,11310
2008,04,South Dakota,1426,2918,4344,1283,3709,4992
2008,04,Tennessee,11848,8310,20159,12896,11980,24876
2008,04,Texas,26082,23625,49707,27814,33714,61528
2008,04,United States,293712,366282,659994,284103,434313,718416
2008,04,Utah,3207,3977,7183,2942,4769,7712
2008,04,Vermont,809,1316,2124,728,1262,1991
2008,04,Virgin Islands,37,2,40,,,
2008,04,Virginia,13776,9818,23594,12308,12077,24385
2008,04,Washington,9017,9393,18410,8460,9933,18393
2008,04,West Virginia,3735,5032,8767,3798,6430,10227
2008,04,Wisconsin,5282,12806,18088,4740,12499,17239
2008,04,Wyoming,1311,2092,3403,1236,2198,3434
2008,05,Alabama,9208,9094,18302,10684,15807,26491
2008,05,Alaska,2000,2537,4536,1947,2757,4705
2008,05,Arizona,7494,5786,13280,7832,7076,14908
2008,05,Arkansas,4013,4210,8222,4832,7774,12606
2008,05,California,20286,17604,37891,19805,19225,39029
2008,05,Colorado,12744,12597,25341,13119,14731,27850
2008,05,Connecticut,3307,2677,5984,3536,3256,6792
2008,05,Delaware,672,625,1297,717,901,1618
2008,05,District of Columbia,0,0,0,0,0,0
2008,05,Florida,25148,13576,38724,26342,17531,43873
2008,05,Georgia,8352,5968,14320,9891,10394,20285
2008,05,Guam,20,20,40,20,23,43
2008,05,Hawaii,0,0,0,,,
2008,05,Idaho,3556,5202,8758,3807,6556,10363
2008,05,Illinois,7220,7293,14513,7809,10214,18023
2008,05,Indiana,8042,7468,15510,9376,11563,20939
2008,05,Iowa,33,2025,2058,37,4022,4059
2008,05,Kansas,4026,3831,7857,4744,6078,10822
2008,05,Kentucky,7308,6866,14175,8794,11279,20073
2008,05,Louisiana,7281,5764,13045,8503,11735,20238
2008,05,Maine,1733,2451,4183,1921,3605,5526
2008,05,Mariana Islands,0,0,0,,,
2008,05,Maryland,3159,2917,6076,3066,4376,7442
2008,05,Massachusetts,2167,1393,3560,2305,1738,4044
2008,05,Michigan,2287,9132,11419,2418,13343,15761
2008,05,Minnesota,4664,7011,11675,4979,11320,16300
2008,05,Mississippi,4630,3891,8521,5425,8431,13856
2008,05,Missouri,11604,9280,20884,13037,14207,27244
2008,05,Montana,2268,4928,7196,2291,5596,7886
2008,05,Nebraska,10,1566,1576,9,2741,2750
2008,05,Nevada,3275,2379,5654,3412,2866,6279
2008,05,New Hampshire,2043,2042,4084,2199,2584,4783
2008,05,New Jersey,1872,1441,3313,1728,1813,3541
2008,05,New Mexico,3621,3576,7197,3836,4630,8465
2008,05,New York,4006,9573,13580,4181,13161,17342
2008,05,North Carolina,410,8623,9033,483,14030,14513
2008,05,North Dakota,801,2054,2855,869,2887,3757
2008,05,Ohio,13302,10589,23891,15119,14428,29547
2008,05,Oklahoma,7159,6460,13619,7727,9575,17302
2008,05,Oregon,6563,8236,14798,7095,9749,16843
2008,05,Pennsylvania,124,44496,44620,136,53347,53483
2008,05,Puerto Rico,414,111,525,440,117,557
2008,05,Rhode Island,630,494,1124,621,580,1201
2008,05,South Carolina,5374,3402,8776,6360,6042,12401
2008,05,South Dakota,1232,2571,3803,1382,4047,5429
2008,05,Tennessee,11862,8129,19991,13620,13387,27007
2008,05,Texas,26833,24902,51735,29376,36886,66262
2008,05,United States,285206,331885,617091,311115,457656,768771
2008,05,Utah,2927,3984,6911,3263,5443,8706
2008,05,Vermont,769,1028,1797,791,1439,2230
2008,05,Virgin Islands,35,4,40,,,
2008,05,Virginia,10757,8878,19635,11948,13458,25406
2008,05,Washington,8484,8681,17166,8779,10164,18943
2008,05,West Virginia,3803,4500,8303,4410,7355,11765
2008,05,Wisconsin,4348,7922,12270,4944,12448,17392
2008,05,Wyoming,1329,2098,3427,1355,2497,3852
2008,06,Alabama,8287,8270,16557,9810,14222,24033
2008,06,Alaska,1759,2174,3933,1798,2691,4489
2008,06,Arizona,6270,4983,11253,7384,6263,13647
2008,06,Arkansas,3796,3925,7721,4594,7485,12079
2008,06,California,19872,16442,36313,20499,18902,39401
2008,06,Colorado,12283,12071,24354,13109,14735,27844
2008,06,Connecticut,2872,2398,5270,3217,3139,6356
2008,06,Delaware,591,539,1130,696,813,1510
2008,06,District of Columbia,0,18,18,2,17,19
2008,06,Florida,24251,12707,36958,26364,16524,42887
2008,06,Georgia,7701,5528,13229,9416,9974,19391
2008,06,Guam,12,29,41,13,31,44
2008,06,Hawaii,0,0,0,,,
2008,06,Idaho,1899,3324,5223,2145,4401,6546
2008,06,Illinois,6040,6040,12080,7191,9039,16230
2008,06,Indiana,6492,6480,12972,7961,10048,18009
2008,06,Iowa,20,1830,1850,30,3841,3871
2008,06,Kansas,3810,3325,7136,4846,5804,10651
2008,06,Kentucky,6676,5948,12624,8267,10057,18324
2008,06,Louisiana,7505,5955,13461,8358,11503,19860
